region,code,name,address,ramq_billing_categories,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,type,website,latitude,longitude,added_time,place_type,fax_numbers,fax_keywords_en,fax_keywords_fr
Abitibi Temiscamingue,52740,CLINIQUE D'OPTOMETRIE VISION-ERE,"663 3E AVENUE, VAL-D'OR, QC, J9P 1S7",,Vision-Ère,Val-d'Or,CA,QC,J9P 1S7,+1 819-824-4703,hospital,http://visionere.ca/,48.1014327,-77.7847456,1745790598.0,hospital,18198249200,"[{""fax_number"": ""18198249200"", ""keyword_en"": ""general""}]","[{""fax_number"": ""18198249200"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,52742,CLINIQUE D'OPTOMETRIE IRIS,"82 1E AVENUE E, AMOS, QC, J9T 4B2",,Centre visuel des eskers,Amos,CA,QC,J9T 1H2,+1 819-732-6831,hospital,http://centrevisueldeseskers.com/,48.57213499999999,-78.114401,1745790598.0,hospital,18197272036,"[{""fax_number"": ""18197272036"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197272036"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,52743,CENTRE VISUEL ROUYN-NORANDA,"66 GAMBLE O, ROUYN-NORANDA, QC, J9X 2R4",,IRIS Optométristes et Opticiens - Rouyn-Noranda,Rouyn-Noranda,CA,QC,J9X 4T3,+1 819-764-4747,hospital,https://iris.ca/fr/trouver-une-boutique/rouyn-noranda,48.2388163,-79.0222534,1745790598.0,hospital,18197644824,"[{""fax_number"": ""18197644824"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197644824"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,52746,IRIS LASARRE,"49 5E AVENUE E, LA SARRE, QC, J9Z 1L1",,IRIS,La Sarre,CA,QC,J9Z 1K9,+1 819-339-5656,hospital,https://iris.ca/fr/trouver-une-boutique/la-sarre,48.8051415,-79.2025022,1745790598.0,hospital,18193395657,"[{""fax_number"": ""18193395657"", ""keyword_en"": ""main operations / general inquiries""}]","[{""fax_number"": ""18193395657"", ""keyword_fr"": ""opérations principales / renseignements généraux""}]"
Abitibi Temiscamingue,52747,"CHABOT, TRUDEL ET ST-PIERRE OPTOMETRISTES","200-671 2E RUE E, LA SARRE, QC, J9Z 3J7",,IRIS,La Sarre,CA,QC,J9Z 1K9,+1 819-339-5656,hospital,https://iris.ca/fr/trouver-une-boutique/la-sarre,48.8051415,-79.2025022,1745790598.0,hospital,18193331169,"[{""fax_number"": ""18193331169"", ""keyword_en"": ""communications generales""}]","[{""fax_number"": ""18193331169"", ""keyword_fr"": ""communications générales""}]"
Abitibi Temiscamingue,52859,LAURENT MERCIER OPTOMETRISTE,"51 BOUL MERCIER, AMOS, QC, J9T 2N8",,"Clinique d'optométrie Mercier, Lapointe, Langevin",Amos,CA,QC,J9T 1V8,+1 819-732-2622,hospital,http://www.cliniquemll.com/,48.57173899999999,-78.12892,1745790598.0,hospital,18197329304,"[{""fax_number"": ""18197329304"", ""keyword_en"": ""general/general clinic use""}]","[{""fax_number"": ""18197329304"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,52966,GREICHE ET SCAFF,"39-1801 3E AVENUE, VAL-D'OR, QC, J9P 5K1",,Greiche & Scaff Val d'Or,Val-d'Or,CA,QC,J9P 5K1,+1 819-874-8055,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/347/,48.095332,-77.8261741,1745790598.0,hospital,18198747693,"[{""fax_number"": ""18198747693"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198747693"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,53058,GREICHE & SCAFF,"96-100 DU TERMINUS O, ROUYN-NORANDA, QC, J9X 6H7",,Greiche & Scaff Rouyn,Rouyn-Noranda,CA,QC,J9X 6H7,+1 819-764-6786,hospital,https://www.greiche-scaff.com/fr/stores/store/index/id/356/,48.24286069999999,-79.0248853,1745790598.0,hospital,18197644504,"[{""fax_number"": ""18197644504"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197644504"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,53134,CHARLES LONGLADE O.D.,"183 ANVIK, TEMISCAMING, QC, J0Z 3R0",,Vincent Labranche | REALTOR | Cottages For Sale Quebec,Témiscaming,CA,QC,J0Z 3R0,+1 705-499-5923,pharmacy,https://labranchehometeam.com/,46.7227915,-79.0942891,1745790598.0,clinic,17054727833,"[{""fax_number"": ""17054727833"", ""keyword_en"": ""general office use""}]","[{""fax_number"": ""17054727833"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,53179,CLINIQUE D'OPTOMETRIE NATHALIE BRIEN,"887 3E AVENUE, VAL-D'OR, QC, J9P 1T2",,Opto-Réseau Val d'Or,Val-d'Or,CA,QC,J9P 1T2,+1 819-825-8933,hospital,https://www.opto-reseau.com/fr/cliniques/clinique-opto-reseau-val-dor,48.1032058,-77.7895017,1745790598.0,hospital,"14035857963,15146951975,16042575316,15146951975","[{""fax_number"": ""14035857963"", ""keyword_en"": ""medical records""}, {""fax_number"": ""15146951975"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""16042575316"", ""keyword_en"": ""clinic g\u00e9n\u00e9rale t\u00e9l\u00e9copieur""}, {""fax_number"": ""15146951975"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14035857963"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15146951975"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""16042575316"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""15146951975"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,53232,CLINIQUE D'OPTOMETRIE ROUYN-NORANDA,"75 MONSEIGNEUR TESSIER O, ROUYN-NORANDA, QC, J9X 2S5",,IRIS Optométristes et Opticiens - Rouyn-Noranda,Rouyn-Noranda,CA,QC,J9X 4T3,+1 819-764-4747,hospital,https://iris.ca/fr/trouver-une-boutique/rouyn-noranda,48.2388163,-79.0222534,1745790598.0,hospital,18197644824,"[{""fax_number"": ""18197644824"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197644824"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,53822,CENTRE VISUEL DES ESKERS,"41 1E AVENUE E, AMOS, QC, J9T 1H2",,Centre visuel des eskers,Amos,CA,QC,J9T 1H2,+1 819-732-6831,hospital,http://centrevisueldeseskers.com/,48.57213499999999,-78.114401,1745790598.0,hospital,18197322877,"[{""fax_number"": ""18197322877"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197322877"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,54055,GMF-U DES AURORES BOREALES,"228 2E RUE E, LA SARRE, QC, J9Z 2G9",,Groupe De Medicine Familiale,La Sarre,CA,QC,J9Z 2G9,+1 819-339-5617,hospital,https://www.gmfuab.com/fr/,48.8060379,-79.2009429,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54056,CLINIQUE DE SANTE DE L'EVEIL,"202 12E AVENUE E, LA SARRE, QC, J9Z 2M6",,Centre Hospitalier De La Sarre,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54057,CLINIQUE DU DOCTEURE HELENE HOTLETT,"12 MONTEE LAVIGNE CP 156, LA SARRE, QC, J9Z 2X5",,Helene Hottlet,La Sarre,CA,QC,J9Z 2X5,+1 819-333-2345,hospital,,48.7910899,-79.216572,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54157,CLINIQUE MEDICALE LE NOROIS,"201-641 4E RUE O, AMOS, QC, J9T 2S1",,Clinique De Medicine Familiale,Amos,CA,QC,J9T 2S1,+1 819-732-6972,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54184,CLINIQUE MEDICALE DE L'OR ET DES BOIS,"1281 7E RUE, VAL-D'OR, QC, J9P 3S1",,Clinique De Physiothérapie Val-d’Or Inc,Val-d'Or,CA,QC,J9P 3S1,+1 819-825-2222,hospital,https://www.physiovd.com/,48.10486589999999,-77.7864322,1745790598.0,hospital,18198253333,"[{""fax_number"": ""18198253333"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198253333"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,54185,CLINIQUE FAMILIALE DES PINS,"1019 BOUL DES PINS, VAL-D'OR, QC, J9P 4T2",,Clinique Familliale Des Pins,Val-d'Or,CA,QC,J9P 4T2,+1 819-825-8464,hospital,,48.09144819999999,-77.7996847,1745790598.0,hospital,"14509733848,14186823998,14509733848","[{""fax_number"": ""14509733848"", ""keyword_en"": ""sleep apnea services""}, {""fax_number"": ""14509733848"", ""keyword_en"": ""sleep apnea services""}, {""fax_number"": ""14186823998"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14509733848"", ""keyword_fr"": ""services d'apnée""}, {""fax_number"": ""14509733848"", ""keyword_fr"": ""services d'apnée""}, {""fax_number"": ""14186823998"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,54186,CLINIQUE DR CLAUDE MALENFANT,"1731 3E AVENUE BUREAU 100, VAL-D'OR, QC, J9P 1W3",,Malenfant Claude Dr,Val-d'Or,CA,QC,J9P 1W3,+1 819-825-6678,hospital,,48.0974215,-77.81998519999999,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54241,CLINIQUE DE MEDECINE FAMILIALE,"19 RUE GAMBLE O, ROUYN-NORANDA, QC, J9X 2R3",,Groupe de médecine de famille universitaire,Rouyn-Noranda,CA,QC,J9X 2A9,+1 819-797-4535,hospital,,48.2441571,-79.0206456,1745790598.0,hospital,18197649436,"[{""fax_number"": ""18197649436"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197649436"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,54242,CLINIQUE MEDICALE DU CUIVRE (SIEGE SOCIAL),"2813 BOUL RIDEAU, ROUYN-NORANDA, QC, J0Z 1Y0",,Clinique Médicale Évain,Rouyn-Noranda,CA,QC,J0Z 1Y0,+1 819-768-2252,hospital,https://www.cliniquemedicaleevain.com/,48.237838,-79.131395,1745790598.0,hospital,"18197645792,18197682422","[{""fax_number"": ""18197645792"", ""keyword_en"": ""general operations""}, {""fax_number"": ""18197682422"", ""keyword_en"": ""operations g\u00e9n\u00e9rales de la clinique""}]","[{""fax_number"": ""18197645792"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""18197682422"", ""keyword_fr"": ""opérations générales de la clinique""}]"
Abitibi Temiscamingue,54243,CLINIQUE FLEUR DE LYS,"8 RUE DU TERMINUS E 3E ETAGE, ROUYN-NORANDA, QC, J9X 3B4",,Clinique Medicale Fleur De Lys,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,hospital,,48.2416267,-79.0196685,1745790598.0,hospital,18197626079,"[{""fax_number"": ""18197626079"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197626079"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,54244,CLINIQUE MEDICALE ACCES-SANTE,"8 RUE DU TERMINUS E REZ-DE-CHAUSSEE, ROUYN-NORANDA, QC, J9X 3B4",,Clinique Medicale Acces-Sante,Rouyn-Noranda,CA,QC,J9X 3B4,+1 819-762-2130,hospital,,48.2416536,-79.0196344,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54245,CLINIQUE MEDICALE KEKEKO,"166 RUE IBERVILLE E, ROUYN-NORANDA, QC, J9X 3B4",,Centre Medical Lariviere,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54246,CLINIQUE DE MEDECINE DE FAMILLE MARLEAU ET PARAYRE,"19 RUE GAMBLE O, ROUYN-NORANDA, QC, J9X 2R3",,19 Rue Gamble O,Rouyn-Noranda,CA,QC,J9X 2R3,,clinic,,48.2398314,-79.0208119,1745790598.0,clinic,,[],[]
Abitibi Temiscamingue,54297,POLYCLINIQUE WABAKIN DE LA SARRE,"255 3E RUE E, LA SARRE, QC, J9Z 3N7",,Polyclinique WabakinMedecins,La Sarre,CA,QC,J9Z 3N7,+1 819-339-5661,hospital,,48.8060433,-79.1972748,1745790598.0,hospital,18193393015,"[{""fax_number"": ""18193393015"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18193393015"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,54390,CENTRE MEDICAL LARIVIERE,"423 AV LARIVIERE, ROUYN-NORANDA, QC, J9X 4H9",,Centre Medical Lariviere,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54451,CLINIQUE MEDICALE EVAIN,"2813 RIDEAU BLVD, ROUYN-NORANDA, QC, J0Y 1Z0",,Clinique Médicale Évain,Rouyn-Noranda,CA,QC,J0Z 1Y0,+1 819-768-2252,hospital,https://www.cliniquemedicaleevain.com/,48.237838,-79.131395,1745790598.0,hospital,18197682422,"[{""fax_number"": ""18197682422"", ""keyword_en"": ""general""}]","[{""fax_number"": ""18197682422"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,54486,CLINIQUE ALLIANCE,"121 8E RUE, ROUYN-NORANDA, QC, J9X 2A5",,Clinical Alliance,Rouyn-Noranda,CA,QC,J9X 2A5,+1 819-917-2020,hospital,,48.2476478,-79.01812509999999,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,54495,ACCUEIL GMF ROUYN-NORANDA,"8 RUE DU TERMINUS E, ROUYN-NORANDA, QC, J9X 3B4",,GMF Rouyn-Noranda,Rouyn-Noranda,CA,QC,J9X 3B4,+1 819-762-1801,hospital,http://gmfrn.com/,48.2416536,-79.0196344,1745790598.0,hospital,18197974665,"[{""fax_number"": ""18197974665"", ""keyword_en"": ""renseignements g\u00e9n\u00e9raux / aiguillages""}]","[{""fax_number"": ""18197974665"", ""keyword_fr"": ""renseignements généraux et aiguillages""}]"
Abitibi Temiscamingue,55122,CLINIQUE CENTRE-VILLE,"929 3E AVENUE, VAL D'OR, QC, J9P 1T4",,Clinique Medicale Ctr Ville,Val-d'Or,CA,QC,J9P 1T4,+1 819-874-9111,hospital,https://bonjour-sante.ca/uno/clinique/ccentreville,48.1036937,-77.7907494,1745790598.0,hospital,18198749112,"[{""fax_number"": ""18198749112"", ""keyword_en"": ""819-874-9111""}]","[{""fax_number"": ""18198749112"", ""keyword_fr"": ""819-874-9111""}]"
Abitibi Temiscamingue,55181,COOP SANTE TEMISCAVIE,"19 RUE DOLLARD, VILLE-MARIE, QC, J9V 1L1",,Coop santé TémiscaVie,Ville-Marie,CA,QC,J9V 1L1,+1 819-622-2433,hospital,,47.3338786,-79.44344749999999,1745790598.0,hospital,18196220441,"[{""fax_number"": ""18196220441"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196220441"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,55215,CLINIQUE MEDICALE AMOS,"203-641 4E RUE O, AMOS, QC, J9T 2S1",,Clinique De Medicine Familiale,Amos,CA,QC,J9T 2S1,+1 819-732-6972,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745790598.0,hospital,18197321263,"[{""fax_number"": ""18197321263"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197321263"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,55223,CLINIQUE MEDICALE VILLE-MARIE,"56 RUE SAINTE-ANNE, VILLE-MARIE, QC, J9V 2B7",,Clinique Medical Ville-Marie,Ville-Marie,CA,QC,J9V 2B7,+1 819-622-1414,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=54096,47.3314145,-79.4377679,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,55394,ESKAIR,"511 7E RUE O, AMOS, QC, J9T 2Y3",,Eskair,Amos,CA,QC,J9T 2Y3,+1 819-732-4405,hospital,http://eskair.ca/,48.5725983,-78.13364729999999,1745790598.0,hospital,18197324410,"[{""fax_number"": ""18197324410"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197324410"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,55717,DR PIERRE FLEURY,"334 AV DU LAC, PREISSAC, QC, J0Y 2E0",,334 Av. du Lac,Preissac,CA,QC,J0Y 2E0,,pharmacy,,48.3081291,-78.4208222,1745790598.0,clinic,18197628588,"[{""fax_number"": ""18197628588"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197628588"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,55804,MICHEL BROUILLARD M.D.,"12831,BOUL RIDEAU, ROUYN-NORANDA, QC, J0Z 3J0",,Michel Brouillard MD,Rouyn-Noranda,CA,QC,J0Z 3J0,+1 819-493-5381,pharmacy,,48.0439494,-79.25672349999999,1745856667.0,clinic,,[],[]
Abitibi Temiscamingue,55819,CLINIQUE BELLA DONNA (MEDICO-ESTHETIQUE),"700 3E AVENUE, VAL-D'OR, QC, J9P 1S5",,Clinique Minceur Bella Donna,Val-d'Or,CA,QC,J9P 1S5,+1 819-874-0923,clinic,http://www.cliniquebelladonna.com/,48.1018365,-77.7850918,1745790598.0,clinic,,[],[]
Abitibi Temiscamingue,55958,CLINIQUE MEDICALE DE FABRE,"1374 RUE PRINCIPALE, ST-EDOUARD-DE-FABRE, QC, J0Z 1Z0",,Clinique Médicale de Fabre,Fabre,CA,QC,J0Z 1Z0,+1 873-736-0003,hospital,http://cmfabre.ca/,47.2015243,-79.3671894,1745790598.0,hospital,18737360557,"[{""fax_number"": ""18737360557"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18737360557"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,56153,CLINIQUE MEDICALE URO-GYNECO DE L'ABITIBI,"1660 3E AVENUE, VAL-D'OR, QC, J9P 1W1",,URO-GYNECO Medical Clinic of Abitibi,Val-d'Or,CA,QC,J9P 1W1,+1 819-825-3800,hospital,https://cliniquemedicaleurogyneco.com/,48.1002652,-77.8142329,1745790598.0,hospital,18198253810,"[{""fax_number"": ""18198253810"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198253810"", ""keyword_fr"": ""dossiers médicaux""}]"
Abitibi Temiscamingue,57123,CLINIQUE JP M.D.,"115 RUE DU TERMINUS O, ROUYN-NORANDA, QC, J9X 2P7",,Clinic Medic Ami,Rouyn-Noranda,CA,QC,J9X 4X8,+1 888-762-3202,hospital,,48.2380211,-79.0249742,1745790598.0,hospital,"15145092015,14182216050","[{""fax_number"": ""14182216050"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15145092015"", ""keyword_en"": ""general inquiries or administrative""}]","[{""fax_number"": ""14182216050"", ""keyword_fr"": ""administration""}, {""fax_number"": ""15145092015"", ""keyword_fr"": ""renseignements généraux administratifs""}]"
Abitibi Temiscamingue,70026,ETABLISSEMENT DE DETENTION D'AMOS,"902 ROUTE 111 O, AMOS, QC, J9T 3A3",,Detention facility Amos,Amos,CA,QC,J9T 3A3,+1 819-444-3060,pharmacy,http://www.securitepublique.gouv.qc.ca/,48.5831169,-78.1376669,1745790598.0,clinic,"18194445532,18194443069","[{""fax_number"": ""18194443069"", ""keyword_en"": ""main administration""}, {""fax_number"": ""18194445532"", ""keyword_en"": ""former headquarters general inquiries""}]","[{""fax_number"": ""18194443069"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18194445532"", ""keyword_fr"": ""administration""}]"
Abitibi Temiscamingue,80145,HOPITAL PSYCHIATRIQUE DE MALARTIC,"1141 RUE ROYALE, MALARTIC, QC, J0Y 1Z0",,Hôpital en santé mentale et CLSC de Malartic,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745790598.0,hospital,"18197574330,18198257739","[{""fax_number"": ""18197574330"", ""keyword_en"": ""administration""}, {""fax_number"": ""18198257739"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197574330"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18198257739"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,81035,CLSC DE BARRAUTE,"660 RUE PRINCIPALE CP 179, BARRAUTE, QC, J0Y 1A0",,CLSC de Barraute,Barraute,CA,QC,J0Y 1A0,+1 819-734-6571,hospital,,48.44075479999999,-77.63461099999999,1745790598.0,hospital,18197346633,"[{""fax_number"": ""18197346633"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197346633"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,81045,CLSC DE ROCHEBAUCOURT,"15 RUE DES PINS, ROCHEBAUCOURT, QC, J0Y 2J0",,CLSC de Barraute,Barraute,CA,QC,J0Y 1A0,+1 819-734-6571,hospital,,48.44075479999999,-77.63461099999999,1745790598.0,hospital,,[],[]
Abitibi Temiscamingue,82575,CDD ET CDE DU PAVILLON SAINTE-FAMILLE,"22 RUE NOTRE-DAME N, VILLE-MARIE, QC, J9V 1W8",,CLSC Centre De Sante Sainte-Famille,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745790598.0,hospital,18196293257,"[{""fax_number"": ""18196293257"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18196293257"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,83585,CENTRE D'AMITIE AUTOCHTONE DE VAL-D'OR,"1272 7E RUE, VAL-D'OR, QC, J9P 6W6",,Native Friendship Center in Val-d'Or,Val-d'Or,CA,QC,J9P 6W6,+1 819-825-6857,clinic,http://www.caavd.ca/,48.1045252,-77.78598720000001,1745790598.0,clinic,18198257515,"[{""fax_number"": ""18198257515"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18198257515"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,83595,CENTRE DE SANTE MINO TEHEWIN,"1020 RUE AMIKWICHE, LAC-SIMON, QC, J0Y 3M0",,Centre De Sante De Lac-Simon,Lac-Simon,CA,QC,J0Y 3M0,+1 819-736-2151,hospital,https://lacsimon.ca/departement/centre-de-sante-mino-tehewin/,48.0617752,-77.3548507,1745790598.0,hospital,18197362064,"[{""fax_number"": ""18197362064"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""18197362064"", ""keyword_fr"": ""renseignements généraux""}]"
Abitibi Temiscamingue,83605,CENTRE DE SANTE DE KITCISAKIK,"100-615 AV CENTRALE, VAL-D'OR, QC, J9P 1P9",,Conseil Des Anicipek De Kitcisakik,Val-d'Or,CA,QC,J9P 1P9,+1 819-736-3001,clinic,,48.1018109,-77.7834685,1745790598.0,clinic,,[],[]
Abitibi Temiscamingue,91012,CENTRE MULTI SSS DE SENNETERRE,"961 DE LA CLINIQUE, SENNETERRE, QC, J0Y 2M0",,Centre de santé de Senneterre,Senneterre,CA,QC,J0Y 2M0,+1 819-825-5858,hospital,http://www.cisss-at.gouv.qc.ca/,48.3845597,-77.2529078,1745790598.0,hospital,"18197373122,18197374652","[{""fax_number"": ""18197373122"", ""keyword_en"": ""general inquiries, administrative communications""}, {""fax_number"": ""18197374652"", ""keyword_en"": ""services de protection de la jeunesse""}]","[{""fax_number"": ""18197373122"", ""keyword_fr"": ""administration""}, {""fax_number"": ""18197374652"", ""keyword_fr"": ""renseignements généraux""}]"
