region,code,name,address,categories,id,admin_user_id,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Abitibi Temiscamingue,83585,CENTRE D'AMITIE AUTOCHTONE DE VAL-D'OR,"1272 7E RUE, VAL-D'OR, QC, J9P 6W6",,ChIJLb80xg1T30wRJA6BY4Ly6eE,,Val-d'Or,CA,QC,J9P 2C9,+1 819-825-5858,,hospital,,48.1018506,-77.7986511,1745782710,hospital,0
Abitibi Temiscamingue,83595,CENTRE DE SANTE MINO TEHEWIN,"1020 RUE AMIKWICHE, LAC-SIMON, QC, J0Y 3M0",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Abitibi Temiscamingue,83605,CENTRE DE SANTE DE KITCISAKIK,"100-615 AV CENTRALE, VAL-D'OR, QC, J9P 1P9",,ChIJDcnC1aNBJk0RsH8MA07WjD0,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745782710,hospital,0
Abitibi Temiscamingue,91012,CENTRE MULTI SSS DE SENNETERRE,"961 DE LA CLINIQUE, SENNETERRE, QC, J0Y 2M0",,ChIJG9BybJIW30wRPg2udXmJYmQ,,Senneterre,CA,QC,J0Y 2M0,+1 819-825-5858,,hospital,http://www.cisss-at.gouv.qc.ca/,48.3845597,-77.2529078,1745782710,hospital,0
Abitibi Temiscamingue,91212,CENTRE MULTI SSS DE VILLE-MARIE,"22 NOTRE-DAME N, VILLE-MARIE, QC, J9V 1W8",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Abitibi Temiscamingue,91312,CENTRE MULTI SSS DE TEMISCAMING-KIPAWA,"180 ANVIK CP 760, TEMISCAMING, QC, J0Z 3R0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Abitibi Temiscamingue,92122,CENTRE MULTI SSS L'ETAPE,"700 BOUL FOREST, VAL-D'OR, QC, J9P 2L3",,,,,,,,,,,,,,,,
Abitibi Temiscamingue,93742,CLSC DE ROUYN-NORANDA,"1 9E RUE, ROUYN-NORANDA, QC, J9X 2A9",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Abitibi Temiscamingue,93752,CENTRE MULTI SSS DE LA SARRE,"679 2E RUE E, LA SARRE, QC, J9Z 3K9",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Abitibi Temiscamingue,93952,CLSC D'AMOS,"632 1ERE RUE O, AMOS, QC, J9T 2N2",,,,,,,,,,,,,,,,
Abitibi Temiscamingue,94207,CRDS DE L'ABITIBI-TEMISCAMINGUE,"725 6E RUE, VAL-D'OR, QC, J9P 3Y1",,,,,,,,,,,,,,,,
Abitibi Temiscamingue,94411,CISSS DE L'ABITIBI-TEMISCAMINGUE,"1 9E RUE, ROUYN-NORANDA, QC, J9X 2A9",,,,,,,,,,,,,,,,
Abitibi Temiscamingue,95222,CLSC ET CRD DE VAL-D'OR,"735 6E RUE, VAL-D'OR, QC, J9P 3Y1",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Bas Saint Laurent,0304X,HOPITAL NOTRE-DAME-DE-FATIMA,"1201 6E AVENUE PILOTE, LA POCATIERE, QC, G0R 1Z0","0,1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Bas Saint Laurent,0325X,HOPITAL D'AMQUI,"135 AV GAETAN-ARCHAMBAULT, AMQUI, QC, G5J 2K5","1,2,3,4,5,6,7,8",,,,,,,,,,,,,,,
Bas Saint Laurent,0331X,HOPITAL DE MATANE,"333 RUE THIBAULT, MATANE, QC, G4W 2W5","0,1,2,3,4,6,7,8",ChIJN5gbUx7BlkwR2uwPFoNbzPI,,Matane,CA,QC,G4W 2W5,+1 418-562-3135,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.84355540000001,-67.5243765,1745782710,hospital,0
Bas Saint Laurent,0333X,HOPITAL DE NOTRE-DAME-DU-LAC,"58 DE L'EGLISE, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1X0","1,2,3,4,6,7,8",ChIJo7KS4JvEvUwROjNbYGWSDM0,,Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6751,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6122385,-68.7992962,1745782710,hospital,0
Bas Saint Laurent,0334X,HOPITAL REGIONAL DE RIMOUSKI,"150 AV ROULEAU, RIMOUSKI, QC, G5L 5T1","0,1,2,3,4,6,7,8",ChIJ9VreMZjZlUwRUfon-pBrj9o,,Rimouski,CA,QC,G5L 5T1,+1 418-724-3000,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.4468546,-68.530918,1745782710,hospital,0
Bas Saint Laurent,0339X,CENTRE MULTI. SSS DE TROIS-PISTOLES,"550 NOTRE-DAME E, TROIS-PISTOLES, QC, G0L 4K0","1,4,5,6,7",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,0340X,CENTRE HOSPITALIER REGIONAL DU GRAND-PORTAGE,"75 SAINT-HENRI, RIVIERE-DU-LOUP, QC, G5R 2A4","0,1,2,3,4,6,7,8",ChIJf4n66MpAvkwR2miTI5-4xTw,,Rivière-du-Loup,CA,QC,G5R 2A4,+1 418-868-1000,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.8184192,-69.5401882,1745782710,hospital,0
Bas Saint Laurent,0479X,CENTRE D'HEBERGEMENT DE SAINT-PACOME 4,"127 GALARNEAU CP 280, SAINT-PACOME, QC, G0L 3X0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,0488X,CENTRE D'HEBERGEMENT DE SQUATEC,"10 SAINT-ANDRE, SAINT-MICHEL-DU-SQUATEC, QC, G0L 4H0","1,4,7",ChIJEdZqOfz7vUwReZIgMoaHp-M,,Saint-Michel-du-Squatec,CA,QC,G0L 4H0,+1 418-855-2442,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8773855,-68.7231258,1745782710,hospital,0
Bas Saint Laurent,0496X,CSSS DE LA MITIS,"800 AV DU SANATORIUM, MONT-JOLI, QC, G5H 3L6","1,3,4,5,6,7,8",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,0498X,CENTRE D'HEBERGEMENT DE RIVIERE-DU-LOUP,"28 JOLY, RIVIERE-DU-LOUP, QC, G5R 3H2","4,5",ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,0789X,LA MAISON DESJARDINS DE SOINS PALLIATIFS DU KRTB 0,"44 RUE DES CHAUFFAILLES, RIVIERE-DU-LOUP, QC, G5R 4E1",,ChIJu6VhcMpAvkwRTsl147rRgdk,,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-860-0240,,pharmacy,https://maisondesjardins.com/,47.8183249,-69.538021,1745782710,pharmacy,0
Bas Saint Laurent,0816X,CLSC DE POHENEGAMOOK,"1922 SAINT-VALLIER CP 70, POHENEGAMOOK, QC, G0L 1J0","1,7",ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Bas Saint Laurent,0878X,CRDI - TSA ET CRDP THERESE-MARTIN 3,"100 CH DE LA PETITE-ANSE, RIVIERE-OUELLE, QC, G0L 2C0",,ChIJ1_R5AKBBJk0RkoR4_gCujNA,,Ville-Marie,CA,QC,J9V 1J3,+1 819-622-0909,,hospital,https://iris.ca/fr/trouver-une-boutique/ville-marie,47.3343723,-79.4364775,1745782710,hospital,0
Bas Saint Laurent,0879X,CENTRE D'HEBERGEMENT DE SAINT-ANTONIN 3,"286 RUE PRINCIPALE, SAINT-ANTONIN, QC, G0L 2J0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,10305,CENTRE D'HEBERGEMENT MARIE-ANNE-OUELLET,"6 TURBIDE, LAC-AU-SAUMON, QC, G0J 1M0",,ChIJQVTCS-9BvkwRm2sFPuoCBZE,,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745782710,hospital,0
Bas Saint Laurent,10333,CR EN DEFICIENCE INTELLECTUELLE DU BAS-SAINT-LAURENT,"101 RUE DE L'EGLISE, SAINT-CYPRIEN, QC, G0L 2P0",,,,,,,,,,,,,,,,
Bas Saint Laurent,10585,CENTRE D'HEBERGEMENT DE RIMOUSKI,"645 BOUL SAINT-GERMAIN O, RIMOUSKI, QC, G5L 3S2",,ChIJ0ZXjbdfblUwRdN_uJFZU2Kw,,Rimouski,CA,QC,G5L 3S2,+1 418-724-4111,,clinic,,48.4350166,-68.5718921,1745782710,clinic,0
Bas Saint Laurent,10595,CENTRE DE JOUR LA POCATIERE,"402 1E RUE, LA POCATIERE, QC, G0R 1Z0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,11135,CENTRE D'HEBERGEMENT DE RIVIERE-BLEUE,"45 RUE DU FOYER S, RIVIERE-BLEUE, QC, G0L 2B0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,11173,CRJDA DE RIMOUSKI-NEIGETTE,"404 AV ROSS, RIMOUSKI, QC, G5L 6J2",,ChIJbWUWrwjZlUwRQgYrfZ2TFuk,,Rimouski,CA,QC,G5L 5C7,+1 418-722-4922,,pharmacy,https://cfrn.cssphares.gouv.qc.ca/,48.4321698,-68.52363489999999,1745782710,pharmacy,0
Bas Saint Laurent,11243,CENTRE DE SANTE ET DE SERVICES SOCIAUX DE LA MITIS,"800 AV DU SANATORIUM, MONT-JOLI, QC, G5H 3L6",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Bas Saint Laurent,11345,CENTRE D'HEBERGEMENT DE MATANE,"150 AV SAINT-JEROME, MATANE, QC, G4W 3A2",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,11565,CENTRE D'HEBERGEMENT DE SAINT-LOUIS-DU-HA!HA!,"25 SAINT-PHILIPPE, SAINT-LOUIS-DU-HA! HA!, QC, G0L 3S0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,11905,CENTRE D'HEBERGEMENT DE SAINT-ANTONIN,"286 PRINCIPALE, SAINT-ANTONIN, QC, G0L 2J0",,ChIJA0oPPnh5IU0R6oY1vw_EGAY,,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745782710,hospital,0
Bas Saint Laurent,18325,CENTRE D'HEBERGEMENT DE SAINT-CYPRIEN,"101C RUE COLLIN, SAINT-CYPRIEN, QC, G0L 2P0",,ChIJ17p0rMYPvkwRACXk_6911ds,,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-862-9560,,pharmacy,http://www.cisss-bsl.gouv.qc.ca/,47.892535,-69.02029399999999,1745782710,pharmacy,0
Bas Saint Laurent,18433,CR EN DEFICIENCE PHYSIQUE DE RIMOUSKI-NEIGETTE,"320 RUE SAINT-GERMAIN E 3E ETAGE, RIMOUSKI, QC, G5L 1C2",,ChIJc_hfxn6tIE0Rz6wItmfvifM,,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745782710,hospital,0
Bas Saint Laurent,19065,CHSLD DE CHAUFFAILLES,"60 RUE DE CHAUFFAILLES, RIVIERE-DU-LOUP, QC, G5R 4V6",,ChIJvXTPanJBvkwRgdT4bs0lJno,,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-867-8370,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8171997,-69.5391159,1745782710,hospital,0
Bas Saint Laurent,19595,MDA MA DE RIVIERE-DU-LOUP,"5 RUE SAINTE-ANNE, RIVIERE-DU-LOUP, QC, G5R 1N4",,,,,,,,,,,,,,,,
Bas Saint Laurent,19705,MDA MA DE RIMOUSKI,"490 AV LEONIDAS S, RIMOUSKI, QC, G5M 0T8",,ChIJ0ZXjbdfblUwRdN_uJFZU2Kw,,Rimouski,CA,QC,G5L 3S2,+1 418-724-4111,,clinic,,48.4350166,-68.5718921,1745782710,clinic,0
Bas Saint Laurent,23595,CENTRE D'HEBERGEMENT VILLA MARIA,"404 AV DU FOYER, SAINT-ALEXANDRE-DE-KAMOURASKA, QC, G0L 2G0",,ChIJLSfIWrFcvkwR6GjcXX7ky2k,,Saint-Alexandre-de-Kamouraska,CA,QC,G0L 2G0,+1 418-856-7000,,hospital,,47.68550049999999,-69.6199809,1745782710,hospital,0
Bas Saint Laurent,43040,HOPITAL NOTRE-DAME-DE-FATIMA,"1201 6E AVENUE PILOTE, LA POCATIERE, QC, G0R 1Z0",,,,,,,,,,,,,,,,
Bas Saint Laurent,43250,HOPITAL D'AMQUI,"135 AV GAETAN-ARCHAMBAULT, AMQUI, QC, G5J 2K5",,,,,,,,,,,,,,,,
Bas Saint Laurent,43310,HOPITAL DE MATANE,"333 RUE THIBAULT, MATANE, QC, G4W 2W5",,ChIJN5gbUx7BlkwR2uwPFoNbzPI,,Matane,CA,QC,G4W 2W5,+1 418-562-3135,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.84355540000001,-67.5243765,1745782710,hospital,0
Bas Saint Laurent,43330,HOPITAL DE NOTRE-DAME-DU-LAC,"58 DE L'EGLISE, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1X0",,ChIJo7KS4JvEvUwROjNbYGWSDM0,,Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6751,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6122385,-68.7992962,1745782710,hospital,0
Bas Saint Laurent,43340,HOPITAL REGIONAL DE RIMOUSKI,"150 AV ROULEAU, RIMOUSKI, QC, G5L 5T1",,ChIJ9VreMZjZlUwRUfon-pBrj9o,,Rimouski,CA,QC,G5L 5T1,+1 418-724-3000,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.4468546,-68.530918,1745782710,hospital,0
Bas Saint Laurent,43341,HOPITAL REGIONAL DE RIMOUSKI,"150 AV ROULEAU, RIMOUSKI, QC, G5L 5T1",,ChIJ9VreMZjZlUwRUfon-pBrj9o,,Rimouski,CA,QC,G5L 5T1,+1 418-724-3000,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.4468546,-68.530918,1745782710,hospital,0
Bas Saint Laurent,43400,CENTRE HOSPITALIER REGIONAL DU GRAND-PORTAGE,"75 SAINT-HENRI, RIVIERE-DU-LOUP, QC, G5R 2A4",,ChIJf4n66MpAvkwR2miTI5-4xTw,,Rivière-du-Loup,CA,QC,G5R 2A4,+1 418-868-1000,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.8184192,-69.5401882,1745782710,hospital,0
Bas Saint Laurent,43401,CENTRE HOSPITALIER REGIONAL DU GRAND-PORTAGE,"75 SAINT-HENRI, RIVIERE-DU-LOUP, QC, G5R 2A4",,ChIJf4n66MpAvkwR2miTI5-4xTw,,Rivière-du-Loup,CA,QC,G5R 2A4,+1 418-868-1000,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.8184192,-69.5401882,1745782710,hospital,0
Bas Saint Laurent,44679,CRJDA DE RIMOUSKI-NEIGETTE,"404 AV ROSS, RIMOUSKI, QC, G5L 6J2",,ChIJbWUWrwjZlUwRQgYrfZ2TFuk,,Rimouski,CA,QC,G5L 5C7,+1 418-722-4922,,pharmacy,https://cfrn.cssphares.gouv.qc.ca/,48.4321698,-68.52363489999999,1745782710,pharmacy,0
Bas Saint Laurent,47890,LA MAISON DESJARDINS DE SOINS PALLIATIFS DU KRTB,"44 RUE DES CHAUFFAILLES, RIVIERE-DU-LOUP, QC, G5R 4E1",,ChIJu6VhcMpAvkwRTsl147rRgdk,,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-860-0240,,pharmacy,https://maisondesjardins.com/,47.8183249,-69.538021,1745782710,pharmacy,0
Bas Saint Laurent,51004,CLINIQUE D'HYGIENE DENTAIRE ANNIE DIONNE,"210-750 AV DU PHARE O, MATANE, QC, G4W 3W8",,ChIJL5FOuEXBlkwRi_mV9WSeeyc,,Matane,CA,QC,G4W 3W8,+1 418-560-0360,,hospital,http://www.cliniqueanniedionne.com/,48.8528876,-67.535657,1745782710,hospital,0
Bas Saint Laurent,51017,KARINE LALLEMAND HYGIENISTE DENTAIRE MOBILE,"112-125 BOUL RENE-LEPAGE E, RIMOUSKI, QC, G5L 1N9",,,,,,,,,,,,,,,,
Bas Saint Laurent,51018,CLINIQUE D'HYGIENE DENTAIRE LEONIE BELLAVANCE-ROY,"A-558 RUE SAINT-JACQUES N, CAUSAPSCAL, QC, G0J 1J0",,ChIJHZ60leFT30wR2SiZAZnA1KY,,Val-d'Or,CA,QC,J9P 1S2,+1 819-443-4158,,hospital,https://www.noemieroy-hd.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11114864552978627084,48.1008612,-77.7796655,1745782710,hospital,0
Bas Saint Laurent,52018,CLINIQUE D'OPTOMETRIE JOHANNE VILLENEUVE,"115 LEOPOLD, AMQUI, QC, G5J 3K3",,,,,,,,,,,,,,,,
Bas Saint Laurent,52019,CLINIQUE OPTOMETRIQUE D'AMQUI ENR,"37 SAINT-BENOIT, AMQUI, QC, G5J 2B8",,ChIJxRjl1rP_lkwREAu5DDoYnYQ,,Amqui,CA,QC,G5J 3G2,+1 418-629-5873,,hospital,,48.4642326,-67.4335526,1745782710,hospital,0
Bas Saint Laurent,52020,CLINIQUE OPTOMETRIQUE D'AMQUI ENR,"4 MORIN, CAUSAPSCAL, QC, G0J 1J0",,ChIJxRjl1rP_lkwREAu5DDoYnYQ,,Amqui,CA,QC,G5J 3G2,+1 418-629-5873,,hospital,,48.4642326,-67.4335526,1745782710,hospital,0
Bas Saint Laurent,52022,CLINIQUE D'OPTOMETRIE DU TEMIS,"105 COMMERCIALE, CABANO, QC, G0L 1E0",,ChIJY8k07cjdvUwRYlR62JTfwMY,,Témiscouata-sur-le-Lac,CA,QC,G0L 1E0,+1 418-854-2443,,hospital,,47.6836409,-68.8798022,1745782710,hospital,0
Bas Saint Laurent,52023,SERGE MICHAUD OPTOMETRISTE,"328 3E RUE, DEGELIS, QC, G5T 1W6",,ChIJrwVH_njHvUwRVVHCXArinK0,,Dégelis,CA,QC,G5T 1W6,+1 418-853-3708,,hospital,,47.5500038,-68.65151019999999,1745782710,hospital,0
Bas Saint Laurent,52024,"LISE DUFRESNE INC., OPTOMETRISTE","269 TACHE N, SAINT-PASCAL, QC, G0L 3Y0",,,,,,,,,,,,,,,,
Bas Saint Laurent,52093,RODRIGUE GAGNON OPTOMETRISTE,"150 SAINT-PIERRE, MATANE, QC, G4W 2B5",,,,,,,,,,,,,,,,
Bas Saint Laurent,52094,CLINIQUE VISUELLE DE MATANE ENR.,"258 SOUCY, MATANE, QC, G4W 2E3",,ChIJzUOjAJjZlUwRWoF7McSRZ3Y,,Rimouski,CA,QC,G5L 4H4,+1 418-724-9822,,hospital,http://www.411sante.com/lunettes/bas-saint-laurent/rimouski-3/lunettes_rimouski_bas-saint-laurent_opticien_optometriste.htm,48.4474454,-68.52578129999999,1745782710,hospital,0
Bas Saint Laurent,52095,OPTO VISION MATANE,"449 SAINT-JEROME, MATANE, QC, G4W 3B7",,,,,,,,,,,,,,,,
Bas Saint Laurent,52096,BOURGET ET JOLY OPTOMETRISTES,"750 AV DU PHARE O, MATANE, QC, G4W 3W8",,ChIJm2YoEqTZlUwReVcGONGgd1o,,Rimouski,CA,QC,G5L 8B3,+1 418-723-7127,,hospital,,48.4433933,-68.52123329999999,1745782710,hospital,0
Bas Saint Laurent,52108,BOURGET ET JOLY OPTOMETRISTES,"1534 BOUL JACQUES-CARTIER, MONT-JOLI, QC, G5H 2V8",,ChIJm2YoEqTZlUwReVcGONGgd1o,,Rimouski,CA,QC,G5L 8B3,+1 418-723-7127,,hospital,,48.4433933,-68.52123329999999,1745782710,hospital,0
Bas Saint Laurent,52109,CLINIQUE D'OPTOMETRIE DE MONT-JOLI,"1564 BOUL. JACQUES-CARTIER, MONT-JOLI, QC, G5H 2V8",,ChIJn7n3cpGSIE0RifCVQaeDISY,,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745782710,hospital,0
Bas Saint Laurent,52110,OPTO VISION MONT-JOLI,"1760 GABOURY, MONT-JOLI, QC, G5H 3S7",,,,,,,,,,,,,,,,
Bas Saint Laurent,52111,OPTO VISION RIMOUSKI,"288 SAINT-GERMAIN E, RIMOUSKI, QC, G5L 1B9",,,,,,,,,,,,,,,,
Bas Saint Laurent,52112,CLINIQUE VISUELLE DE RIMOUSKI,"53 DE L'EVECHE O, RIMOUSKI, QC, G5L 4H4",,ChIJzUOjAJjZlUwRWoF7McSRZ3Y,,Rimouski,CA,QC,G5L 4H4,+1 418-724-9822,,hospital,http://www.411sante.com/lunettes/bas-saint-laurent/rimouski-3/lunettes_rimouski_bas-saint-laurent_opticien_optometriste.htm,48.4474454,-68.52578129999999,1745782710,hospital,0
Bas Saint Laurent,52113,BELZILE PIERRE-P. OPTOMETRISTE,"37 8E RUE O, RIMOUSKI, QC, G5L 5B3",,,,,,,,,,,,,,,,
Bas Saint Laurent,52114,SALON D'OPTIQUE RIMOUSKI,"419 BOUL JESSOP, RIMOUSKI, QC, G5L 7Y5",,,,,,,,,,,,,,,,
Bas Saint Laurent,52115,IRIS CLINIQUE D'OPTOMETRIE,"350 AV DE LA CATHEDRALE, RIMOUSKI, QC, G5L 5K3",,,,,,,,,,,,,,,,
Bas Saint Laurent,52116,BOURGET ET JOLY OPTOMETRISTES,"92 2E RUE O, RIMOUSKI, QC, G5L 8B3",,ChIJm2YoEqTZlUwReVcGONGgd1o,,Rimouski,CA,QC,G5L 8B3,+1 418-723-7127,,hospital,,48.4433933,-68.52123329999999,1745782710,hospital,0
Bas Saint Laurent,52117,LEMIEUX ET VAILLANCOURT INC,"324 LAFONTAINE CP 580, RIVIERE-DU-LOUP, QC, G5R 3B1",,ChIJoXUKS1JHvkwRH-o7ih0ZTBA,,Rivière-du-Loup,CA,QC,G5R 3B1,+1 418-862-8703,,hospital,https://www.opto-reseau.com/cliniques/lemieux-vaillancourt-riviere-du-loup/,47.8323313,-69.536845,1745782710,hospital,0
Bas Saint Laurent,52118,CENTRE VISUEL DU K.R.T.,"298 THERIAULT, RIVIERE-DU-LOUP, QC, G5R 4C2",,ChIJK40IRaJBJk0RFifVvlYtO9s,,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745782710,hospital,0
Bas Saint Laurent,52817,CLINIQUE D'OPTOMETRIE DE RIMOUSKI,"80 PLACE SAINT-GERMAIN E GR. PLACE, RIMOUSKI, QC, G5L 3H8",,ChIJzUOjAJjZlUwRWoF7McSRZ3Y,,Rimouski,CA,QC,G5L 4H4,+1 418-724-9822,,hospital,http://www.411sante.com/lunettes/bas-saint-laurent/rimouski-3/lunettes_rimouski_bas-saint-laurent_opticien_optometriste.htm,48.4474454,-68.52578129999999,1745782710,hospital,0
Bas Saint Laurent,52822,PASCAL MICHAUD O.D.,"103-30 FRONTENAC, RIVIERE-DU-LOUP, QC, G5R 1S5",,,,,,,,,,,,,,,,
Bas Saint Laurent,52864,MARTIN LAPLANTE OPTOMETRISTE,"15 AV DU PARC CP 910, AMQUI, QC, G5J 2L3",,,,,,,,,,,,,,,,
Bas Saint Laurent,52906,CLINIQUE D'OPTOMETRIE DESROSIERS INC.,"283 DU BON-PASTEUR CP 393, MATANE, QC, G4W 3N3",,,,,,,,,,,,,,,,
Bas Saint Laurent,52948,CLINIQUE D'OPTOMETRIE PIERRE RIOUX INC,"634 RICHARD CP 1449, TROIS-PISTOLES, QC, G0L 4K0",,ChIJlZkCWQZT30wRkgWMYIspJXc,,Val-d'Or,CA,QC,J9P 3S1,+1 819-825-2222,,hospital,https://www.physiovd.com/,48.10486589999999,-77.7864322,1745782710,hospital,0
