region,code,name,address,categories,Unnamed: 0,id,google_place_name,locality,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_number,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
Abitibi Temiscamingue,54243,CLINIQUE FLEUR DE LYS,"8 RUE DU TERMINUS E 3E ETAGE, ROUYN-NORANDA, QC, J9X 3B4",,68.0,ChIJqzaCK5ozIU0Rvg0aKsQYcjs,Clinique Medicale Fleur De Lys,Rouyn-Noranda,CA,QC,J9X 4P1,+1 819-764-6185,,hospital,,48.2416267,-79.0196685,1745790598,hospital,0
Abitibi Temiscamingue,54244,CLINIQUE MEDICALE ACCES-SANTE,"8 RUE DU TERMINUS E REZ-DE-CHAUSSEE, ROUYN-NORANDA, QC, J9X 3B4",,69.0,ChIJqzaCK5ozIU0RT62BGnrybzA,Clinique Medicale Acces-Sante,Rouyn-Noranda,CA,QC,J9X 3B4,+1 819-762-2130,,hospital,,48.2416536,-79.0196344,1745790598,hospital,0
Abitibi Temiscamingue,54245,CLINIQUE MEDICALE KEKEKO,"166 RUE IBERVILLE E, ROUYN-NORANDA, QC, J9X 3B4",,70.0,ChIJZxf0-wozIU0R2Oiqe-hczZw,Centre Medical Lariviere,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745790598,hospital,0
Abitibi Temiscamingue,54246,CLINIQUE DE MEDECINE DE FAMILLE MARLEAU ET PARAYRE,"19 RUE GAMBLE O, ROUYN-NORANDA, QC, J9X 2R3",,71.0,ChIJYVkO45szIU0RZAWTRW_Ri6c,19 Rue Gamble O,Rouyn-Noranda,CA,QC,J9X 2R3,,,clinic,,48.2398314,-79.0208119,1745790598,clinic,0
Abitibi Temiscamingue,54297,POLYCLINIQUE WABAKIN DE LA SARRE,"255 3E RUE E, LA SARRE, QC, J9Z 3N7",,72.0,ChIJl93ycHd5IU0RocewTnepjrU,Polyclinique WabakinMedecins,La Sarre,CA,QC,J9Z 3N7,+1 819-339-5661,,hospital,,48.8060433,-79.1972748,1745790598,hospital,0
Abitibi Temiscamingue,54390,CENTRE MEDICAL LARIVIERE,"423 AV LARIVIERE, ROUYN-NORANDA, QC, J9X 4H9",,73.0,ChIJZxf0-wozIU0R2Oiqe-hczZw,Centre Medical Lariviere,Rouyn-Noranda,CA,QC,J9X 4H9,+1 819-762-4004,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=434519,48.2310826,-79.0142663,1745790598,hospital,0
Abitibi Temiscamingue,54451,CLINIQUE MEDICALE EVAIN,"2813 RIDEAU BLVD, ROUYN-NORANDA, QC, J0Y 1Z0",,74.0,ChIJ48hgkXA1IU0RJjy4WsCyRyg,Clinique Médicale Évain,Rouyn-Noranda,CA,QC,J0Z 1Y0,+1 819-768-2252,,hospital,https://www.cliniquemedicaleevain.com/,48.237838,-79.131395,1745790598,hospital,0
Abitibi Temiscamingue,54486,CLINIQUE ALLIANCE,"121 8E RUE, ROUYN-NORANDA, QC, J9X 2A5",,75.0,ChIJ__8rSJEzIU0ROTUmIcq1B7M,Clinical Alliance,Rouyn-Noranda,CA,QC,J9X 2A5,+1 819-917-2020,,hospital,,48.2476478,-79.01812509999999,1745790598,hospital,0
Abitibi Temiscamingue,54495,ACCUEIL GMF ROUYN-NORANDA,"8 RUE DU TERMINUS E, ROUYN-NORANDA, QC, J9X 3B4",,76.0,ChIJqzaCK5ozIU0RYXD4MEYzbZ0,GMF Rouyn-Noranda,Rouyn-Noranda,CA,QC,J9X 3B4,+1 819-762-1801,,hospital,http://gmfrn.com/,48.2416536,-79.0196344,1745790598,hospital,0
Abitibi Temiscamingue,55122,CLINIQUE CENTRE-VILLE,"929 3E AVENUE, VAL D'OR, QC, J9P 1T4",,77.0,ChIJexR9rQhT30wRy2prs2y9UyQ,Clinique Medicale Ctr Ville,Val-d'Or,CA,QC,J9P 1T4,+1 819-874-9111,,hospital,https://bonjour-sante.ca/uno/clinique/ccentreville,48.1036937,-77.7907494,1745790598,hospital,0
Abitibi Temiscamingue,55181,COOP SANTE TEMISCAVIE,"19 RUE DOLLARD, VILLE-MARIE, QC, J9V 1L1",,78.0,ChIJqUJ8maFBJk0RhQB4PRS01MM,Coop santé TémiscaVie,Ville-Marie,CA,QC,J9V 1L1,+1 819-622-2433,,hospital,,47.3338786,-79.44344749999999,1745790598,hospital,0
Abitibi Temiscamingue,55215,CLINIQUE MEDICALE AMOS,"203-641 4E RUE O, AMOS, QC, J9T 2S1",,79.0,ChIJn7n3cpGSIE0RifCVQaeDISY,Clinique De Medicine Familiale,Amos,CA,QC,J9T 2S1,+1 819-732-6972,,hospital,http://www.gmfuleseskers.ca/,48.57488719999999,-78.12689929999999,1745790598,hospital,0
Abitibi Temiscamingue,55223,CLINIQUE MEDICALE VILLE-MARIE,"56 RUE SAINTE-ANNE, VILLE-MARIE, QC, J9V 2B7",,80.0,ChIJ99k6459BJk0Ryd1pwQGpA2c,Clinique Medical Ville-Marie,Ville-Marie,CA,QC,J9V 2B7,+1 819-622-1414,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=54096,47.3314145,-79.4377679,1745790598,hospital,0
Abitibi Temiscamingue,55394,ESKAIR,"511 7E RUE O, AMOS, QC, J9T 2Y3",,81.0,ChIJwfN6ruySIE0R6DSXjnAI1og,Eskair,Amos,CA,QC,J9T 2Y3,+1 819-732-4405,,hospital,http://eskair.ca/,48.5725983,-78.13364729999999,1745790598,hospital,0
Abitibi Temiscamingue,55717,DR PIERRE FLEURY,"334 AV DU LAC, PREISSAC, QC, J0Y 2E0",,82.0,ChIJj61mgJrFIE0RJrRX_PCNrZM,334 Av. du Lac,Preissac,CA,QC,J0Y 2E0,,,pharmacy,,48.3081291,-78.4208222,1745790598,clinic,0
Abitibi Temiscamingue,55804,MICHEL BROUILLARD M.D.,"12831,BOUL RIDEAU, ROUYN-NORANDA, QC, J0Z 3J0",,,ChIJjyRV6Tq4Jk0RL8vzZCktdXI,Michel Brouillard MD,Rouyn-Noranda,CA,QC,J0Z 3J0,+1 819-493-5381,,pharmacy,,48.0439494,-79.25672349999999,1745856667,clinic,0
Abitibi Temiscamingue,55819,CLINIQUE BELLA DONNA (MEDICO-ESTHETIQUE),"700 3E AVENUE, VAL-D'OR, QC, J9P 1S5",,85.0,ChIJQb42EwRT30wRR2bW_VpFXUE,Clinique Minceur Bella Donna,Val-d'Or,CA,QC,J9P 1S5,+1 819-874-0923,,clinic,http://www.cliniquebelladonna.com/,48.1018365,-77.7850918,1745790598,clinic,0
Abitibi Temiscamingue,55958,CLINIQUE MEDICALE DE FABRE,"1374 RUE PRINCIPALE, ST-EDOUARD-DE-FABRE, QC, J0Z 1Z0",,86.0,ChIJTyCPPAs5Jk0Rg_h2PzvhDyY,Clinique Médicale de Fabre,Fabre,CA,QC,J0Z 1Z0,+1 873-736-0003,,hospital,http://cmfabre.ca/,47.2015243,-79.3671894,1745790598,hospital,0
Abitibi Temiscamingue,56153,CLINIQUE MEDICALE URO-GYNECO DE L'ABITIBI,"1660 3E AVENUE, VAL-D'OR, QC, J9P 1W1",,87.0,ChIJ6WJO8GVT30wRzCu4cSBoAuY,URO-GYNECO Medical Clinic of Abitibi,Val-d'Or,CA,QC,J9P 1W1,+1 819-825-3800,,hospital,https://cliniquemedicaleurogyneco.com/,48.1002652,-77.8142329,1745790598,hospital,0
Abitibi Temiscamingue,57123,CLINIQUE JP M.D.,"115 RUE DU TERMINUS O, ROUYN-NORANDA, QC, J9X 2P7",,88.0,ChIJVVWF85wzIU0Rj7zAX-5HGtc,Clinic Medic Ami,Rouyn-Noranda,CA,QC,J9X 4X8,+1 888-762-3202,,hospital,,48.2380211,-79.0249742,1745790598,hospital,0
Abitibi Temiscamingue,70026,ETABLISSEMENT DE DETENTION D'AMOS,"902 ROUTE 111 O, AMOS, QC, J9T 3A3",,89.0,ChIJP1TJgZqSIE0Ru4jWP7VQ1uw,Detention facility Amos,Amos,CA,QC,J9T 3A3,+1 819-444-3060,,pharmacy,http://www.securitepublique.gouv.qc.ca/,48.5831169,-78.1376669,1745790598,clinic,0
Abitibi Temiscamingue,80145,HOPITAL PSYCHIATRIQUE DE MALARTIC,"1141 RUE ROYALE, MALARTIC, QC, J0Y 1Z0",,90.0,ChIJc_hfxn6tIE0Rz6wItmfvifM,Hôpital en santé mentale et CLSC de Malartic,Malartic,CA,QC,J0Y 1Z0,+1 819-825-5858,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=954,48.14122889999999,-78.1286676,1745790598,hospital,0
Abitibi Temiscamingue,81035,CLSC DE BARRAUTE,"660 RUE PRINCIPALE CP 179, BARRAUTE, QC, J0Y 1A0",,91.0,ChIJ815TV4lm30wRAeI5ZA8MacY,CLSC de Barraute,Barraute,CA,QC,J0Y 1A0,+1 819-734-6571,,hospital,,48.44075479999999,-77.63461099999999,1745790598,hospital,0
Abitibi Temiscamingue,81045,CLSC DE ROCHEBAUCOURT,"15 RUE DES PINS, ROCHEBAUCOURT, QC, J0Y 2J0",,92.0,ChIJ815TV4lm30wRAeI5ZA8MacY,CLSC de Barraute,Barraute,CA,QC,J0Y 1A0,+1 819-734-6571,,hospital,,48.44075479999999,-77.63461099999999,1745790598,hospital,0
Abitibi Temiscamingue,82575,CDD ET CDE DU PAVILLON SAINTE-FAMILLE,"22 RUE NOTRE-DAME N, VILLE-MARIE, QC, J9V 1W8",,93.0,ChIJDcnC1aNBJk0RsH8MA07WjD0,CLSC Centre De Sante Sainte-Famille,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=551,47.33305290000001,-79.4442684,1745790598,hospital,0
Abitibi Temiscamingue,83585,CENTRE D'AMITIE AUTOCHTONE DE VAL-D'OR,"1272 7E RUE, VAL-D'OR, QC, J9P 6W6",,94.0,ChIJ7_kGYQZT30wRhEE94Cznk3M,Native Friendship Center in Val-d'Or,Val-d'Or,CA,QC,J9P 6W6,+1 819-825-6857,,clinic,http://www.caavd.ca/,48.1045252,-77.78598720000001,1745790598,clinic,0
Abitibi Temiscamingue,83595,CENTRE DE SANTE MINO TEHEWIN,"1020 RUE AMIKWICHE, LAC-SIMON, QC, J0Y 3M0",,95.0,ChIJX64m_HW2z0wRXUhL6-EmOBQ,Centre De Sante De Lac-Simon,Lac-Simon,CA,QC,J0Y 3M0,+1 819-736-2151,,hospital,https://lacsimon.ca/departement/centre-de-sante-mino-tehewin/,48.0617752,-77.3548507,1745790598,hospital,0
Abitibi Temiscamingue,83605,CENTRE DE SANTE DE KITCISAKIK,"100-615 AV CENTRALE, VAL-D'OR, QC, J9P 1P9",,96.0,ChIJz1nS8wNT30wRzt2LIj74IPw,Conseil Des Anicipek De Kitcisakik,Val-d'Or,CA,QC,J9P 1P9,+1 819-736-3001,,clinic,,48.1018109,-77.7834685,1745790598,clinic,0
Abitibi Temiscamingue,91012,CENTRE MULTI SSS DE SENNETERRE,"961 DE LA CLINIQUE, SENNETERRE, QC, J0Y 2M0",,97.0,ChIJG9BybJIW30wRPg2udXmJYmQ,Centre de santé de Senneterre,Senneterre,CA,QC,J0Y 2M0,+1 819-825-5858,,hospital,http://www.cisss-at.gouv.qc.ca/,48.3845597,-77.2529078,1745790598,hospital,0
Abitibi Temiscamingue,91212,CENTRE MULTI SSS DE VILLE-MARIE,"22 NOTRE-DAME N, VILLE-MARIE, QC, J9V 1W8",,98.0,ChIJK40IRaJBJk0RFifVvlYtO9s,Centre de Santé et de services sociaux du Lac-Témiscamingue,Ville-Marie,CA,QC,J9V 1W8,+1 819-629-2420,,hospital,https://www.cisss-at.gouv.qc.ca/,47.33327469999999,-79.44437010000001,1745790598,hospital,0
Abitibi Temiscamingue,91312,CENTRE MULTI SSS DE TEMISCAMING-KIPAWA,"180 ANVIK CP 760, TEMISCAMING, QC, J0Z 3R0",,99.0,ChIJeVHjVGlvKE0RClSEYMXjQiU,Info-Sante Clsc-Cs,Temiscaming,CA,QC,J0Z 3R0,,,hospital,,46.718235,-79.10011999999999,1745790598,hospital,0
Abitibi Temiscamingue,92122,CENTRE MULTI SSS L'ETAPE,"700 BOUL FOREST, VAL-D'OR, QC, J9P 2L3",,100.0,ChIJAQUmThtT30wRuXaB7nwmdjE,Centre jeunesse de l'Abitibi-Témiscamingue,Val-d'Or,CA,QC,J9P 2L3,+1 819-825-0002,,clinic,,48.0980776,-77.7886558,1745790598,clinic,0
Abitibi Temiscamingue,93742,CLSC DE ROUYN-NORANDA,"1 9E RUE, ROUYN-NORANDA, QC, J9X 2A9",,101.0,ChIJxfGxFZozIU0RqDMvuhj8JI4,CLSC,Rouyn-Noranda,CA,QC,J9X 2A9,+1 819-762-8144,,hospital,https://www.cisss-at.gouv.qc.ca/nos-installations/,48.24334989999999,-79.0209175,1745790598,hospital,0
Abitibi Temiscamingue,93752,CENTRE MULTI SSS DE LA SARRE,"679 2E RUE E, LA SARRE, QC, J9Z 3K9",,102.0,ChIJA0oPPnh5IU0R6oY1vw_EGAY,Centre Hospitalier De La Sarre,La Sarre,CA,QC,J9Z 2X7,+1 819-333-2311,,hospital,http://www.sante.gouv.qc.ca/en/repertoire-ressources/ressource/?nofiche=699,48.7864561,-79.198577,1745790598,hospital,0
Abitibi Temiscamingue,93952,CLSC D'AMOS,"632 1ERE RUE O, AMOS, QC, J9T 2N2",,103.0,ChIJNciuj4uSIE0RDsg7d4h-UZA,CLSC/CHSLD Les Eskers - CLSC De L'Elan,Amos,CA,QC,J9T 2N2,+1 819-732-3271,,hospital,http://www.cisss-at.gouv.qc.ca/,48.5737767,-78.1180385,1745790598,hospital,0
Abitibi Temiscamingue,94207,CRDS DE L'ABITIBI-TEMISCAMINGUE,"725 6E RUE, VAL-D'OR, QC, J9P 3Y1",,104.0,ChIJK6ygBRFT30wR75UTIMonkTg,725 6e Rue,Val-d'Or,CA,QC,J9P 3Y1,,,pharmacy,,48.09591169999999,-77.7966024,1745790598,clinic,0
Abitibi Temiscamingue,94411,CISSS DE L'ABITIBI-TEMISCAMINGUE,"1 9E RUE, ROUYN-NORANDA, QC, J9X 2A9",,105.0,ChIJFUwfbZozIU0Rbfs1fqifA8U,Center Integrated Health And Social Services De L'abitibi-Témiscamingue,Rouyn-Noranda,CA,QC,J9X 2A9,+1 819-764-3264,,hospital,https://www.cisss-at.gouv.qc.ca/,48.2433539,-79.0210111,1745790598,hospital,0
Abitibi Temiscamingue,95222,CLSC ET CRD DE VAL-D'OR,"735 6E RUE, VAL-D'OR, QC, J9P 3Y1",,106.0,ChIJZxWIxxFT30wR3OYQ6a73BHU,Hôpital de Val-d’Or,Val-d'Or,CA,QC,J9P 3Y1,+1 819-825-5858,,hospital,http://www.cisss-at.gouv.qc.ca/,48.0966532,-77.7964539,1745790598,hospital,0
Bas Saint Laurent,0304X,HOPITAL NOTRE-DAME-DE-FATIMA,"1201 6E AVENUE PILOTE, LA POCATIERE, QC, G0R 1Z0","0,1,2,3,4,5,6,7,8",107.0,ChIJV22cD8DlvkwRDnt8P5DTxOo,Hospital Notre-Dame-De-Fatima,La Pocatière,CA,QC,G0R 1Z0,+1 418-856-7000,,hospital,,47.37203539999999,-70.026078,1745790598,hospital,0
Bas Saint Laurent,0325X,HOPITAL D'AMQUI,"135 AV GAETAN-ARCHAMBAULT, AMQUI, QC, G5J 2K5","1,2,3,4,5,6,7,8",108.0,ChIJES0aWUr-lkwRsZw2ndtuXoU,Hospital D'amqui,Amqui,CA,QC,G5J 2K5,+1 418-629-2211,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.4689687,-67.420262,1745790598,hospital,0
Bas Saint Laurent,0331X,HOPITAL DE MATANE,"333 RUE THIBAULT, MATANE, QC, G4W 2W5","0,1,2,3,4,6,7,8",109.0,ChIJN5gbUx7BlkwR2uwPFoNbzPI,Hôpital de Matane,Matane,CA,QC,G4W 2W5,+1 418-562-3135,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.84355540000001,-67.5243765,1745790598,hospital,0
Bas Saint Laurent,0333X,HOPITAL DE NOTRE-DAME-DU-LAC,"58 DE L'EGLISE, TEMISCOUATA-SUR-LE-LAC, QC, G0L 1X0","1,2,3,4,6,7,8",110.0,ChIJo7KS4JvEvUwROjNbYGWSDM0,Hôpital de Notre-Dame-du-Lac,Témiscouata-sur-le-Lac,CA,QC,G0L 1X0,+1 418-899-6751,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.6122385,-68.7992962,1745790598,hospital,0
Bas Saint Laurent,0334X,HOPITAL REGIONAL DE RIMOUSKI,"150 AV ROULEAU, RIMOUSKI, QC, G5L 5T1","0,1,2,3,4,6,7,8",111.0,ChIJ9VreMZjZlUwRUfon-pBrj9o,Rimouski Regional Hospital,Rimouski,CA,QC,G5L 5T1,+1 418-724-3000,,hospital,http://www.cisss-bsl.gouv.qc.ca/,48.4468546,-68.530918,1745790598,hospital,0
Bas Saint Laurent,0339X,CENTRE MULTI. SSS DE TROIS-PISTOLES,"550 NOTRE-DAME E, TROIS-PISTOLES, QC, G0L 4K0","1,4,5,6,7",112.0,ChIJyZZW4iT1lUwRw78GNiV8XEg,Centre De Santé Et Des Services Sociaux Des Basques,Trois-Pistoles,CA,QC,G0L 4K0,+1 418-851-1111,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.1327438,-69.1593704,1745790598,hospital,0
Bas Saint Laurent,0340X,CENTRE HOSPITALIER REGIONAL DU GRAND-PORTAGE,"75 SAINT-HENRI, RIVIERE-DU-LOUP, QC, G5R 2A4","0,1,2,3,4,6,7,8",113.0,ChIJf4n66MpAvkwR2miTI5-4xTw,Regional Hospital Du Grand-Portage,Rivière-du-Loup,CA,QC,G5R 2A4,+1 418-868-1000,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.8184192,-69.5401882,1745790598,hospital,0
Bas Saint Laurent,0479X,CENTRE D'HEBERGEMENT DE SAINT-PACOME 4,"127 GALARNEAU CP 280, SAINT-PACOME, QC, G0L 3X0",,114.0,ChIJqTfFDpTvvkwRS8ljT-rNWEo,Residence La Croisee-Chemins,Saint-Pacôme,CA,QC,G0L 3X0,+1 418-852-2311,,hospital,,47.398984,-69.9509181,1745790598,hospital,0
Bas Saint Laurent,0488X,CENTRE D'HEBERGEMENT DE SQUATEC,"10 SAINT-ANDRE, SAINT-MICHEL-DU-SQUATEC, QC, G0L 4H0","1,4,7",115.0,ChIJEdZqOfz7vUwReZIgMoaHp-M,Centre d'hébergement de Squatec,Saint-Michel-du-Squatec,CA,QC,G0L 4H0,+1 418-855-2442,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8773855,-68.7231258,1745790598,hospital,0
Bas Saint Laurent,0496X,CSSS DE LA MITIS,"800 AV DU SANATORIUM, MONT-JOLI, QC, G5H 3L6","1,3,4,5,6,7,8",116.0,ChIJzc4ZL1OHlkwRILgscw9QPiM,Centre De Readaptation En,Mont-Joli,CA,QC,G5H 3L6,+1 418-775-7261,,pharmacy,,48.572149,-68.2157357,1745790598,clinic,0
Bas Saint Laurent,0498X,CENTRE D'HEBERGEMENT DE RIVIERE-DU-LOUP,"28 JOLY, RIVIERE-DU-LOUP, QC, G5R 3H2","4,5",117.0,ChIJyZ_hr1BHvkwRa8wRqbzI3Ck,Centre d'hébergement de Rivière-du-Loup,Rivière-du-Loup,CA,QC,G5R 3H2,+1 418-868-1000,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.83398829999999,-69.5422482,1745790598,hospital,0
Bas Saint Laurent,0789X,LA MAISON DESJARDINS DE SOINS PALLIATIFS DU KRTB 0,"44 RUE DES CHAUFFAILLES, RIVIERE-DU-LOUP, QC, G5R 4E1",,118.0,ChIJu6VhcMpAvkwRTsl147rRgdk,Fondation De La Maison Desjardins De Soins Palliatifs Du Krtb,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-860-0240,,pharmacy,https://maisondesjardins.com/,47.8183249,-69.538021,1745790598,clinic,0
Bas Saint Laurent,0816X,CLSC DE POHENEGAMOOK,"1922 SAINT-VALLIER CP 70, POHENEGAMOOK, QC, G0L 1J0","1,7",119.0,ChIJjS1Ufm5-vkwRvAoIICsNw8c,CLSC of Pohenegamook,Pohénégamook,CA,QC,G0L 1J0,+1 418-859-2450,,hospital,,47.48968620000001,-69.2811638,1745790598,hospital,0
Bas Saint Laurent,0878X,CRDI - TSA ET CRDP THERESE-MARTIN 3,"100 CH DE LA PETITE-ANSE, RIVIERE-OUELLE, QC, G0L 2C0",,120.0,,,,,,,,,,,,,1745790598,,0
Bas Saint Laurent,0879X,CENTRE D'HEBERGEMENT DE SAINT-ANTONIN 3,"286 RUE PRINCIPALE, SAINT-ANTONIN, QC, G0L 2J0",,121.0,ChIJQVTCS-9BvkwRm2sFPuoCBZE,Centre D'Hebergement St Antn,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745790598,hospital,0
Bas Saint Laurent,10305,CENTRE D'HEBERGEMENT MARIE-ANNE-OUELLET,"6 TURBIDE, LAC-AU-SAUMON, QC, G0J 1M0",,122.0,ChIJ5XRhq5oAl0wRM7SLP-x_zQY,Centre d'hébergement Marie-Anne Ouellet (CHSLD),Lac-au-Saumon,CA,QC,G0J 1M0,+1 418-778-5816,,hospital,https://www.cisss-bsl.gouv.qc.ca/,48.41814419999999,-67.3467864,1745790598,hospital,0
Bas Saint Laurent,10333,CR EN DEFICIENCE INTELLECTUELLE DU BAS-SAINT-LAURENT,"101 RUE DE L'EGLISE, SAINT-CYPRIEN, QC, G0L 2P0",,123.0,ChIJ17p0rMYPvkwRACXk_6911ds,Centre multiservices de Saint-Cyprien,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-862-9560,,pharmacy,http://www.cisss-bsl.gouv.qc.ca/,47.892535,-69.02029399999999,1745790598,clinic,0
Bas Saint Laurent,10585,CENTRE D'HEBERGEMENT DE RIMOUSKI,"645 BOUL SAINT-GERMAIN O, RIMOUSKI, QC, G5L 3S2",,124.0,ChIJ0ZXjbdfblUwRdN_uJFZU2Kw,Centre d’hébergement de Rimouski,Rimouski,CA,QC,G5L 3S2,+1 418-724-4111,,clinic,,48.4350166,-68.5718921,1745790598,clinic,0
Bas Saint Laurent,10595,CENTRE DE JOUR LA POCATIERE,"402 1E RUE, LA POCATIERE, QC, G0R 1Z0",,125.0,ChIJF2ZEltvlvkwRAdKJA6tJLQg,Galeries La Pocatière (Les),La Pocatière,CA,QC,G0R 1Z0,+1 418-856-1550,,clinic,https://www.lecentrelapocatiere.com/,47.3596991,-70.05540959999999,1745790598,clinic,0
Bas Saint Laurent,11135,CENTRE D'HEBERGEMENT DE RIVIERE-BLEUE,"45 RUE DU FOYER S, RIVIERE-BLEUE, QC, G0L 2B0",,126.0,ChIJ5XMnZifTvUwRqnm9QxOnHXc,CLSC-Riviere-Bleue,Rivière-Bleue,CA,QC,G0L 2B0,+1 418-893-5549,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.4324264,-69.0386505,1745790598,hospital,0
Bas Saint Laurent,11173,CRJDA DE RIMOUSKI-NEIGETTE,"404 AV ROSS, RIMOUSKI, QC, G5L 6J2",,127.0,ChIJbWUWrwjZlUwRQgYrfZ2TFuk,Centre de formation Rimouski-Neigette,Rimouski,CA,QC,G5L 5C7,+1 418-722-4922,,pharmacy,https://cfrn.cssphares.gouv.qc.ca/,48.4321698,-68.52363489999999,1745790598,clinic,0
Bas Saint Laurent,11243,CENTRE DE SANTE ET DE SERVICES SOCIAUX DE LA MITIS,"800 AV DU SANATORIUM, MONT-JOLI, QC, G5H 3L6",,128.0,ChIJzc4ZL1OHlkwRILgscw9QPiM,Centre De Readaptation En,Mont-Joli,CA,QC,G5H 3L6,+1 418-775-7261,,clinic,,48.572149,-68.2157357,1745790598,clinic,0
Bas Saint Laurent,11345,CENTRE D'HEBERGEMENT DE MATANE,"150 AV SAINT-JEROME, MATANE, QC, G4W 3A2",,129.0,ChIJW6SNTeLAlkwRBiGKa9WhM0M,CHSLD (Foyer D'Accueil) de Matane,Matane,CA,QC,G4W 3A2,+1 418-562-4154,,hospital,,48.8409564,-67.5321025,1745790598,hospital,0
Bas Saint Laurent,11565,CENTRE D'HEBERGEMENT DE SAINT-LOUIS-DU-HA!HA!,"25 SAINT-PHILIPPE, SAINT-LOUIS-DU-HA! HA!, QC, G0L 3S0",,130.0,ChIJpY5-cYHfvUwRdsvHXte3TxA,Centre d'hébergement St-Louis-du-Ha! Ha!,Saint-Louis-du-Ha! Ha!,CA,QC,G0L 3S0,+1 418-854-2631,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.67451469999999,-68.9792938,1745790598,hospital,0
Bas Saint Laurent,11905,CENTRE D'HEBERGEMENT DE SAINT-ANTONIN,"286 PRINCIPALE, SAINT-ANTONIN, QC, G0L 2J0",,131.0,ChIJQVTCS-9BvkwRm2sFPuoCBZE,Centre D'Hebergement St Antn,Saint-Antonin,CA,QC,G0L 2J0,+1 418-862-9521,,hospital,https://www.cisss-bsl.gouv.qc.ca/,47.7623217,-69.4787422,1745790598,hospital,0
Bas Saint Laurent,18325,CENTRE D'HEBERGEMENT DE SAINT-CYPRIEN,"101C RUE COLLIN, SAINT-CYPRIEN, QC, G0L 2P0",,132.0,ChIJ7Si7t9EPvkwRbB9nINpYBAI,CLSC et Centre d'hébergement de Saint-Cyprien,Saint-Cyprien,CA,QC,G0L 2P0,+1 418-867-2642,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8957099,-69.0235824,1745790598,hospital,0
Bas Saint Laurent,18433,CR EN DEFICIENCE PHYSIQUE DE RIMOUSKI-NEIGETTE,"320 RUE SAINT-GERMAIN E 3E ETAGE, RIMOUSKI, QC, G5L 1C2",,133.0,ChIJSzffE-rZlUwRa5ek6WIHSMc,Centre Regional-Readaptation,Rimouski,CA,QC,G5L 1C2,+1 418-722-7777,,hospital,,48.460242,-68.517654,1745790598,hospital,0
Bas Saint Laurent,19065,CHSLD DE CHAUFFAILLES,"60 RUE DE CHAUFFAILLES, RIVIERE-DU-LOUP, QC, G5R 4V6",,134.0,ChIJvXTPanJBvkwRgdT4bs0lJno,CHSLD De Chauffailles,Rivière-du-Loup,CA,QC,G5R 4E1,+1 418-867-8370,,hospital,http://www.cisss-bsl.gouv.qc.ca/,47.8171997,-69.5391159,1745790598,hospital,0
Bas Saint Laurent,19595,MDA MA DE RIVIERE-DU-LOUP,"5 RUE SAINTE-ANNE, RIVIERE-DU-LOUP, QC, G5R 1N4",,135.0,ChIJU6UWDXVHvkwRfcSu0MkzPLo,Maison des aînés et alternative de Rivière-du-Loup,Rivière-du-Loup,CA,QC,G5R 2V3,+1 418-868-1298,,pharmacy,,47.83241419999999,-69.534105,1745790598,clinic,0
Bas Saint Laurent,19705,MDA MA DE RIMOUSKI,"490 AV LEONIDAS S, RIMOUSKI, QC, G5M 0T8",,136.0,ChIJ3YGJAADZlUwRPvdFxwq7wi8,Maison des aînés et alternative de Rimouski (2022),Rimouski,CA,QC,G5M 0T8,+1 418-734-3121,,hospital,,48.4485,-68.4948299,1745790598,hospital,0
Bas Saint Laurent,23595,CENTRE D'HEBERGEMENT VILLA MARIA,"404 AV DU FOYER, SAINT-ALEXANDRE-DE-KAMOURASKA, QC, G0L 2G0",,137.0,ChIJLSfIWrFcvkwR6GjcXX7ky2k,Centre Villa Maria,Saint-Alexandre-de-Kamouraska,CA,QC,G0L 2G0,+1 418-856-7000,,hospital,,47.68550049999999,-69.6199809,1745790598,hospital,0
